,Unnamed: 0,Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,User_Score,Sales_normalised_by_year,Critic_normalised_by_year,User_normalised_by_year,Score,GameTier
5658,11577,Game of Thrones,PC,2012,Role-Playing,Focus Home Interactive,0.0,0.07,0.0,0.01,0.08,58.0,65.0,0.0050798258345428155,49.28,61.97,37.08502660861152,Low
5659,11578,From Russia With Love,PSP,2006,Action,Electronic Arts,0.07,0.0,0.0,0.01,0.08,61.0,69.0,0.0008482792050412023,50.7,69.62,40.106949426401684,Low
5660,11582,Lost Dimension,PSV,2014,Role-Playing,Nippon Ichi Software,0.03,0.01,0.02,0.02,0.08,72.0,83.0,0.005555555555555557,64.79,89.61,51.46851851851852,Medium
5661,11584,Resident Evil 6,PS4,2016,Shooter,Capcom,0.06,0.0,0.0,0.01,0.08,60.0,67.0,0.009234828496042216,46.77,69.12,38.63307827616535,Low
5662,11586,Assassin's Creed: Rogue,PC,2015,Action,Ubisoft,0.05,0.02,0.0,0.01,0.08,74.0,75.0,0.008177570093457945,71.43,76.92,49.45272585669782,Medium
5663,11587,Taz Wanted,GC,2002,Platform,Atari,0.06,0.02,0.0,0.0,0.08,61.0,70.0,0.004337050805452294,53.85,67.95,40.60144568360182,Low
5664,11590,Tomb Raider: Underworld,PC,2008,Action,Eidos Interactive,0.0,0.06,0.0,0.01,0.08,80.0,77.0,0.001971275696986764,76.0,81.71,52.570657091898994,High
5665,11594,Evolution Worlds,GC,2002,Role-Playing,Ubisoft,0.06,0.02,0.0,0.0,0.08,63.0,80.0,0.004337050805452294,56.41,80.77,45.728112350268475,Medium
5666,11595,Far Cry Vengeance,Wii,2006,Shooter,Ubisoft,0.06,0.01,0.0,0.01,0.08,38.0,53.0,0.0008482792050412023,18.31,49.37,22.560282759735014,Low
5667,11597,Code Lyoko: Fall of X.A.N.A.,DS,2008,Adventure,Game Factory,0.07,0.0,0.0,0.01,0.08,51.0,63.0,0.001971275696986764,37.33,64.63,33.98732375856566,Low
5668,11598,Worms: A Space Oddity,Wii,2008,Strategy,THQ,0.06,0.02,0.0,0.01,0.08,64.0,43.0,0.001971275696986764,54.67,40.24,31.637323758565675,Low
5669,11602,MLB Front Office Manager,PS3,2009,Sports,Take-Two Interactive,0.07,0.0,0.0,0.01,0.08,49.0,65.0,0.0021367521367521365,40.51,66.67,35.72737891737892,Low
5670,11605,X Rebirth,PC,2013,Simulation,Koch Media,0.0,0.08,0.0,0.0,0.08,33.0,33.0,0.003328578221588208,23.81,28.05,17.287776192740527,Low
5671,11610,Song of the Deep,PS4,2016,Action,Insomniac Games,0.06,0.0,0.0,0.01,0.08,69.0,73.0,0.009234828496042216,61.29,77.94,46.41307827616534,Medium
5672,11614,World Series of Poker 2008: Battle for the Bracelets,X360,2007,Misc,Activision,0.06,0.01,0.0,0.01,0.08,74.0,67.0,0.003085059497576025,70.51,70.11,46.874361686499185,Medium
5673,11618,Super Monkey Ball Adventure,PSP,2006,Platform,Sega,0.05,0.02,0.0,0.01,0.08,56.0,59.0,0.0008482792050412023,43.66,56.96,33.540282759735014,Low
5674,11626,Worms: Open Warfare,DS,2006,Strategy,THQ,0.05,0.02,0.0,0.01,0.08,64.0,70.0,0.0008482792050412023,54.93,70.89,41.94028275973502,Low
5675,11628,Gadget Racers,PS2,2000,Racing,Midas Interactive Entertainment,0.04,0.03,0.0,0.01,0.08,67.0,74.0,0.013232514177693763,56.94,75.61,44.187744171392566,Medium
5676,11629,Phantasy Star Online Episode III: C.A.R.D. Revolution,GC,2003,Role-Playing,Sega,0.06,0.02,0.0,0.0,0.08,71.0,82.0,0.009735744089012515,67.61,82.72,50.11324524802967,Medium
5677,11630,Assassin's Creed The Ezio Collection,XOne,2016,Action,Ubisoft,0.03,0.04,0.0,0.01,0.08,74.0,76.0,0.009234828496042216,69.35,82.35,50.569744942832024,Medium
5678,11636,Ultimate Ghosts 'n Goblins,PSP,2006,Platform,Capcom,0.07,0.0,0.0,0.01,0.08,72.0,77.0,0.0008482792050412023,66.2,79.75,48.65028275973501,Medium
5679,11637,Samurai Warriors 2,X360,2006,Action,Tecmo Koei,0.07,0.01,0.0,0.01,0.08,52.0,87.0,0.0008482792050412023,38.03,92.41,43.48028275973502,Medium
5680,11638,TrackMania DS,DS,2008,Racing,Focus Home Interactive,0.06,0.01,0.0,0.01,0.08,75.0,69.0,0.001971275696986764,69.33,71.95,47.09399042523234,Medium
5681,11644,Silent Hunter III,PC,2005,Simulation,Ubisoft,0.0,0.07,0.0,0.01,0.08,90.0,79.0,0.003017241379310345,91.18,83.15,58.11100574712643,High
5682,11645,Alien Syndrome,PSP,2007,Role-Playing,Sega,0.07,0.0,0.0,0.01,0.08,51.0,60.0,0.003085059497576025,41.03,62.07,34.367695019832524,Low
5683,11649,Endgame,PS2,2002,Shooter,Empire Interactive,0.04,0.03,0.0,0.01,0.08,57.0,68.0,0.004337050805452294,48.72,65.38,38.03477901693515,Low
5684,11650,The Dukes of Hazzard: Return of the General Lee,XB,2004,Racing,Ubisoft,0.06,0.02,0.0,0.0,0.08,49.0,70.0,0.003365384615384616,30.88,66.67,32.517788461538466,Low
5685,11658,WWE Crush Hour,GC,2003,Racing,THQ,0.06,0.02,0.0,0.0,0.08,55.0,70.0,0.009735744089012515,45.07,67.9,37.659911914696345,Low
5686,11659,Metal Gear Solid V: The Phantom Pain,PC,2015,Action,Konami Digital Entertainment,0.0,0.07,0.0,0.0,0.08,91.0,77.0,0.008177570093457945,93.51,79.49,57.66939252336448,High
5687,11665,NHL Hitz 20-03,GC,2002,Sports,Midway Games,0.06,0.02,0.0,0.0,0.08,82.0,84.0,0.004337050805452294,80.77,85.9,55.55811235026848,High
5688,11668,C.O.P.: The Recruit,DS,2009,Action,Ubisoft,0.05,0.02,0.0,0.01,0.08,55.0,75.0,0.0021367521367521365,48.1,78.57,42.22404558404558,Low
5689,11670,Urban Reign,PS2,2005,Action,Namco Bandai Games,0.04,0.03,0.0,0.01,0.08,60.0,82.0,0.003017241379310345,47.06,86.52,44.527672413793105,Medium
5690,11674,Soul Bubbles,DS,2008,Puzzle,Eidos Interactive,0.05,0.02,0.0,0.01,0.08,78.0,80.0,0.001971275696986764,73.33,85.37,52.900657091899006,High
5691,11675,Resident Evil 3: Nemesis,GC,2003,Action,Capcom,0.06,0.02,0.0,0.0,0.08,62.0,83.0,0.009735744089012515,54.93,83.95,46.29657858136301,Medium
5692,11676,All-Star Baseball 2004,GC,2003,Sports,Acclaim Entertainment,0.06,0.02,0.0,0.0,0.08,80.0,92.0,0.009735744089012515,80.28,95.06,58.449911914696344,High
5693,11677,Bangai-O Spirits,DS,2008,Shooter,D3Publisher,0.07,0.0,0.0,0.01,0.08,83.0,81.0,0.001971275696986764,80.0,86.59,55.530657091899,High
5694,11678,Valentino Rossi: The Game,PS4,2016,Racing,Namco Bandai Games,0.01,0.05,0.0,0.01,0.08,75.0,80.0,0.009234828496042216,70.97,88.24,53.073078276165354,High
5695,11682,Samurai Warriors Chronicles 3,3DS,2014,Action,Tecmo Koei,0.0,0.0,0.08,0.0,0.08,63.0,61.0,0.005555555555555557,52.11,61.04,37.71851851851852,Low
5696,11685,Lost in Blue: Shipwrecked,Wii,2008,Adventure,Konami Digital Entertainment,0.07,0.0,0.0,0.01,0.08,54.0,60.0,0.001971275696986764,41.33,60.98,34.103990425232325,Low
5697,11688,Madden NFL 08,GC,2007,Sports,Electronic Arts,0.06,0.02,0.0,0.0,0.08,75.0,70.0,0.003085059497576025,71.79,73.56,48.45102835316585,Medium
5698,11694,Stuart Little 3: Big Photo Adventure,PS2,2005,Platform,Sony Computer Entertainment,0.04,0.03,0.0,0.01,0.08,71.0,77.0,0.003017241379310345,63.24,80.9,48.04767241379311,Medium
5699,11696,Serious Sam 3: BFE,PC,2011,Shooter,Mastertronic,0.01,0.05,0.0,0.01,0.08,72.0,82.0,0.004755434782608696,68.0,92.11,53.37158514492754,High
5700,11701,Infernal: Hell's Vengeance,X360,2009,Shooter,Playlogic Game Factory,0.06,0.01,0.0,0.01,0.08,35.0,53.0,0.0021367521367521365,22.78,52.38,25.054045584045586,Low
5701,11702,Pitfall: The Lost Expedition,GC,2004,Platform,Activision,0.06,0.02,0.0,0.0,0.08,73.0,86.0,0.003365384615384616,66.18,88.0,51.39445512820514,Medium
5702,11706,Duke Nukem: Land of the Babes,PS,2000,Shooter,Atari,0.04,0.03,0.0,0.0,0.08,37.0,68.0,0.013232514177693763,15.28,68.29,27.8610775047259,Low
5703,11712,Puchi Puchi Virus,DS,2007,Puzzle,Jaleco,0.07,0.0,0.0,0.01,0.08,73.0,42.0,0.003085059497576025,69.23,41.38,36.87102835316586,Low
5704,11714,Need For Speed: Undercover,PC,2008,Racing,Electronic Arts,0.0,0.07,0.0,0.01,0.08,65.0,49.0,0.001971275696986764,56.0,47.56,34.520657091899,Low
5705,11716,Need for Speed: Most Wanted,PC,2012,Racing,Electronic Arts,0.0,0.06,0.0,0.02,0.08,82.0,85.0,0.0050798258345428155,84.06,90.14,58.068359941944856,High
5706,11726,Zero Escape: Zero Time Dilemma,3DS,2016,Adventure,Aksys Games,0.05,0.0,0.02,0.01,0.08,81.0,85.0,0.009234828496042216,80.65,95.59,58.749744942832024,High
5707,11727,Stella Deus: The Gate of Eternity,PS2,2004,Strategy,505 Games,0.04,0.03,0.0,0.01,0.08,75.0,80.0,0.003365384615384616,69.12,80.0,49.707788461538456,Medium
5708,11728,Vietcong: Purple Haze,XB,2004,Shooter,Gathering of Developers,0.06,0.02,0.0,0.0,0.08,57.0,84.0,0.003365384615384616,42.65,85.33,42.6611217948718,Low
5709,11729,Conflict: Desert Storm,GC,2003,Shooter,SCi,0.06,0.02,0.0,0.0,0.08,62.0,84.0,0.009735744089012515,54.93,85.19,46.70991191469634,Medium
5710,11734,P.T.O. IV: Pacific Theater of Operations,PS2,2002,Strategy,Tecmo Koei,0.04,0.03,0.0,0.01,0.08,71.0,66.0,0.004337050805452294,66.67,62.82,43.16477901693515,Low
5711,11740,Elebits: The Adventures of Kai and Zero,DS,2008,Adventure,Konami Digital Entertainment,0.07,0.0,0.0,0.01,0.08,75.0,83.0,0.001971275696986764,69.33,89.02,52.783990425232325,High
5712,11743,Far Cry Instincts Evolution,XB,2006,Shooter,Ubisoft,0.06,0.02,0.0,0.0,0.08,78.0,63.0,0.0008482792050412023,74.65,62.03,45.560282759735024,Medium
5713,11746,Rayman Origins,PC,2012,Platform,Ubisoft,0.0,0.06,0.0,0.01,0.08,86.0,84.0,0.0050798258345428155,89.86,88.73,59.53169327527818,High
5714,11747,Medal of Honor: Underground,GBA,2002,Shooter,Zoo Digital Publishing,0.05,0.02,0.0,0.0,0.08,46.0,17.0,0.004337050805452294,34.62,0.0,11.541445683601813,Low
5715,11750,Cosmic Family,Wii,2007,Misc,Ubisoft,0.07,0.0,0.0,0.01,0.08,54.0,57.0,0.003085059497576025,44.87,58.62,34.49769501983253,Low
5716,11754,Dynasty Warriors 3,XB,2002,Action,THQ,0.06,0.02,0.0,0.0,0.08,70.0,89.0,0.004337050805452294,65.38,92.31,52.56477901693515,High
5717,11757,Jimmie Johnson's Anything With an Engine,PS3,2011,Racing,Konami Digital Entertainment,0.07,0.0,0.0,0.01,0.08,67.0,68.0,0.004755434782608696,61.33,73.68,45.00491847826087,Medium
5718,11758,MTV Music Generator 3: This Is the Remix,XB,2004,Misc,Codemasters,0.06,0.02,0.0,0.0,0.08,79.0,54.0,0.003365384615384616,75.0,45.33,40.111121794871785,Low
5719,11762,Grand Ages: Medieval,PS4,2015,Strategy,Kalypso Media,0.0,0.05,0.02,0.01,0.07,64.0,71.0,0.007009345794392522,58.44,71.79,43.41233644859814,Low
5720,11767,In The Groove,PS2,2005,Misc,RedOctane,0.04,0.03,0.0,0.01,0.07,72.0,90.0,0.0025862068965517245,64.71,95.51,53.407528735632184,High
5721,11768,The Legend of Kage 2,DS,2008,Action,Square Enix,0.07,0.0,0.0,0.0,0.07,70.0,63.0,0.0016896648831315124,62.67,64.63,42.433896554961045,Low
5722,11771,Baroque,Wii,2008,Role-Playing,Rising Star Games,0.07,0.0,0.0,0.01,0.07,50.0,81.0,0.0016896648831315124,36.0,86.59,40.863896554961045,Low
5723,11772,Lost Dimension,PS3,2014,Role-Playing,Nippon Ichi Software,0.05,0.01,0.0,0.01,0.07,71.0,73.0,0.0047619047619047615,63.38,76.62,46.668253968253964,Medium
5724,11777,Magic Pengel: The Quest for Color,PS2,2002,Role-Playing,Taito,0.04,0.03,0.0,0.01,0.07,74.0,75.0,0.0037174721189591094,70.51,74.36,48.29123915737299,Medium
5725,11788,Agatha Christie: And Then There Were None,Wii,2008,Adventure,The Adventure Company,0.06,0.01,0.0,0.01,0.07,50.0,62.0,0.0016896648831315124,36.0,63.41,33.13722988829438,Low
5726,11792,Futurama,PS2,2003,Platform,SCi,0.04,0.03,0.0,0.01,0.07,59.0,66.0,0.008344923504867872,50.7,62.96,37.88944830783496,Low
5727,11794,The History Channel: Battle for the Pacific,PS3,2008,Shooter,Activision,0.07,0.0,0.0,0.01,0.07,36.0,24.0,0.0016896648831315124,17.33,17.07,11.467229888294375,Low
5728,11796,Rayman 3: Hoodlum Havoc,XB,2003,Platform,Ubisoft,0.06,0.02,0.0,0.0,0.07,75.0,79.0,0.008344923504867872,73.24,79.01,50.75278164116829,Medium
5729,11798,Superman Returns,DS,2006,Action,Electronic Arts,0.07,0.0,0.0,0.01,0.07,33.0,49.0,0.0007270964614638876,11.27,44.3,18.523575698820487,Low
5730,11800,Super Ghouls 'n Ghosts,GBA,2002,Platform,Capcom,0.05,0.02,0.0,0.0,0.07,78.0,88.0,0.0037174721189591094,75.64,91.03,55.55790582403966,High
5731,11803,Legend of the Guardians: The Owls of Ga'Hoole,X360,2010,Action,Warner Bros. Interactive Entertainment,0.06,0.01,0.0,0.01,0.07,60.0,80.0,0.002752293577981652,47.89,87.21,45.03425076452599,Medium
5732,11806,Need for Speed Underground 2,PC,2004,Racing,Electronic Arts,0.0,0.06,0.0,0.01,0.07,82.0,85.0,0.002884615384615385,79.41,86.67,55.360961538461545,High
5733,11809,Gladius,GC,2003,Strategy,Activision,0.06,0.01,0.0,0.0,0.07,82.0,88.0,0.008344923504867872,83.1,90.12,57.74278164116829,High
5734,11810,The Hustle: Detroit Streets,PSP,2005,Sports,Deep Silver,0.07,0.0,0.0,0.01,0.07,51.0,53.0,0.0025862068965517245,33.82,53.93,29.25086206896552,Low
5735,11814,Blood Drive,PS3,2010,Racing,Activision,0.07,0.0,0.0,0.01,0.07,47.0,70.0,0.002752293577981652,29.58,75.58,35.054250764526,Low
5736,11818,Escape Dead Island,PS3,2014,Action,Deep Silver,0.04,0.03,0.0,0.01,0.07,40.0,35.0,0.0047619047619047615,19.72,27.27,15.664920634920636,Low
5737,11819,Torchlight,PC,2009,Role-Playing,JoWood Productions,0.0,0.06,0.0,0.01,0.07,83.0,80.0,0.0018315018315018317,83.54,84.52,56.0206105006105,High
5738,11820,Pac-Man World 3,PSP,2005,Platform,Namco Bandai Games,0.07,0.0,0.0,0.01,0.07,61.0,60.0,0.0025862068965517245,48.53,61.8,36.77752873563218,Low
5739,11821,Rogue Trooper: Quartz Zone Massacre,Wii,2009,Shooter,Reef Entertainment,0.06,0.0,0.0,0.01,0.07,70.0,82.0,0.0018315018315018317,67.09,86.9,51.330610500610504,Medium
5740,11829,Damage Inc.: Pacific Squadron WWII,X360,2012,Simulation,Mad Catz,0.07,0.0,0.0,0.01,0.07,49.0,55.0,0.004354136429608128,36.23,47.89,28.04145137880987,Low
5741,11838,F.E.A.R. 2: Project Origin,PC,2009,Shooter,Warner Bros. Interactive Entertainment,0.02,0.05,0.0,0.01,0.07,79.0,78.0,0.0018315018315018317,78.48,82.14,53.540610500610505,High
5742,11840,Toy Soldiers: War Chest,PS4,2015,Action,Ubisoft,0.06,0.0,0.0,0.01,0.07,62.0,77.0,0.007009345794392522,55.84,79.49,45.112336448598136,Medium
5743,11841,Godai: Elemental Force,PS2,2002,Action,3DO,0.04,0.03,0.0,0.01,0.07,27.0,38.0,0.0037174721189591094,10.26,26.92,12.394572490706317,Low
5744,11843,Still Life,XB,2005,Adventure,Microids,0.05,0.02,0.0,0.0,0.07,70.0,82.0,0.0025862068965517245,61.76,86.52,49.427528735632194,Medium
5745,11844,Big Mutha Truckers 2,XB,2005,Racing,Empire Interactive,0.05,0.02,0.0,0.0,0.07,50.0,34.0,0.0025862068965517245,32.35,32.58,21.644195402298845,Low
5746,11850,I-Ninja,XB,2003,Platform,Namco Bandai Games,0.05,0.02,0.0,0.0,0.07,75.0,84.0,0.008344923504867872,73.24,85.19,52.812781641168286,High
5747,11853,The Lord of the Rings: The Battle for Middle-Earth,PC,2004,Strategy,Electronic Arts,0.01,0.06,0.0,0.01,0.07,82.0,86.0,0.002884615384615385,79.41,88.0,55.804294871794866,High
5748,11854,Kessen III,PS2,2004,Strategy,Tecmo Koei,0.04,0.03,0.0,0.01,0.07,73.0,81.0,0.002884615384615385,66.18,81.33,49.17096153846154,Medium
5749,11857,The King of Fighters Collection: The Orochi Saga,PSP,2008,Fighting,Ignition Entertainment,0.07,0.0,0.0,0.0,0.07,61.0,70.0,0.0016896648831315124,50.67,73.17,41.28056322162771,Low
5750,11859,Aero Elite: Combat Academy,PS2,2002,Simulation,Sega,0.04,0.03,0.0,0.01,0.07,64.0,70.0,0.0037174721189591094,57.69,67.95,41.881239157372995,Low
5751,11861,Wrath Unleashed,PS2,2004,Strategy,LucasArts,0.04,0.03,0.0,0.01,0.07,64.0,60.0,0.002884615384615385,52.94,53.33,35.42429487179487,Low
5752,11863,Divinity II: Ego Draconis,PC,2009,Role-Playing,DTP Entertainment,0.01,0.05,0.0,0.01,0.07,72.0,77.0,0.0018315018315018317,69.62,80.95,50.190610500610504,Medium
5753,11865,Commandos 2: Men of Courage,XB,2002,Strategy,Eidos Interactive,0.05,0.02,0.0,0.0,0.07,67.0,84.0,0.0037174721189591094,61.54,85.9,49.14790582403966,Medium
5754,11866,Emergency 2012,PC,2010,Simulation,Deep Silver,0.02,0.04,0.0,0.01,0.07,61.0,62.0,0.002752293577981652,49.3,66.28,38.52758409785933,Low
5755,11870,Overlord: Minions,DS,2009,Puzzle,Codemasters,0.07,0.0,0.0,0.01,0.07,58.0,55.0,0.0018315018315018317,51.9,54.76,35.553943833943826,Low
5756,11873,Fairy Fencer F: Advent Dark Force,PS4,2015,Role-Playing,Idea Factory International,0.02,0.0,0.05,0.0,0.07,71.0,62.0,0.007009345794392522,67.53,60.26,42.599003115264786,Low
5757,11883,Alvin and the Chipmunks,PS2,2007,Misc,Brash Entertainment,0.04,0.03,0.0,0.01,0.07,33.0,45.0,0.002644336712208021,17.95,44.83,20.927548112237407,Low
5758,11884,Hearts of Iron III,PC,2009,Strategy,Paradox Interactive,0.02,0.04,0.0,0.01,0.07,77.0,71.0,0.0018315018315018317,75.95,73.81,49.92061050061051,Medium
5759,11887,Kengo: Legend of The 9,X360,2006,Fighting,Majesco Entertainment,0.06,0.01,0.0,0.01,0.07,38.0,41.0,0.0007270964614638876,18.31,34.18,17.49690903215382,Low
5760,11888,Romance of the Three Kingdoms XI,PS2,2007,Strategy,Tecmo Koei,0.0,0.0,0.07,0.0,0.07,69.0,84.0,0.002644336712208021,64.1,89.66,51.254214778904064,Medium
5761,11889,Hammerin' Hero,PSP,2008,Action,Irem Software Engineering,0.06,0.0,0.0,0.01,0.07,73.0,73.0,0.0016896648831315124,66.67,76.83,47.83389655496104,Medium
5762,11892,Dark Souls III,PC,2016,Role-Playing,Namco Bandai Games,0.0,0.07,0.0,0.0,0.07,89.0,86.0,0.0079155672823219,93.55,97.06,63.53930518909411,High
5763,11897,TMNT: Mutant Melee,GC,2005,Fighting,Konami Digital Entertainment,0.06,0.01,0.0,0.0,0.07,44.0,28.0,0.0025862068965517245,23.53,25.84,16.457528735632184,Low
5764,11898,Combat: Task Force 121,XB,2005,Shooter,Zoo Digital Publishing,0.05,0.02,0.0,0.0,0.07,44.0,85.0,0.0025862068965517245,23.53,89.89,37.80752873563218,Low
5765,11905,Stacked with Daniel Negreanu,PS2,2006,Misc,Myelin Media,0.04,0.03,0.0,0.01,0.07,63.0,53.0,0.0007270964614638876,53.52,49.37,34.29690903215382,Low
5766,11910,Circus Maximus: Chariot Wars,XB,2002,Racing,THQ,0.05,0.02,0.0,0.0,0.07,67.0,50.0,0.0037174721189591094,61.54,42.31,34.61790582403965,Low
5767,11918,Serious Sam: Next Encounter,PS2,2004,Shooter,Global Star,0.04,0.03,0.0,0.01,0.07,65.0,78.0,0.002884615384615385,54.41,77.33,43.914294871794866,Medium
5768,11921,Tom Clancy's Ghost Recon 2,GC,2005,Shooter,Ubisoft,0.06,0.01,0.0,0.0,0.07,54.0,14.0,0.0025862068965517245,38.24,10.11,16.117528735632185,Low
5769,11927,Monster Racers,DS,2009,Racing,Tecmo Koei,0.05,0.0,0.02,0.0,0.07,70.0,90.0,0.0018315018315018317,67.09,96.43,54.507277167277174,High
5770,11934,Speed Zone,Wii,2009,Racing,Bethesda Softworks,0.01,0.05,0.0,0.01,0.07,37.0,38.0,0.0018315018315018317,25.32,34.52,19.947277167277168,Low
5771,11938,James Cameron's Dark Angel,XB,2002,Action,Vivendi Games,0.05,0.02,0.0,0.0,0.07,47.0,83.0,0.0037174721189591094,35.9,84.62,40.17457249070632,Low
5772,11940,Aqua Teen Hunger Force: Zombie Ninja Pro-Am,PS2,2007,Racing,Midway Games,0.03,0.03,0.0,0.01,0.07,37.0,59.0,0.002644336712208021,23.08,60.92,28.000881445570737,Low
5773,11951,Operation Darkness,X360,2007,Role-Playing,Success,0.07,0.0,0.0,0.01,0.07,46.0,70.0,0.002644336712208021,34.62,73.56,36.060881445570736,Low
5774,11954,Galerians: Ash,PS2,2002,Adventure,Sammy Corporation,0.03,0.03,0.0,0.01,0.07,50.0,79.0,0.0037174721189591094,39.74,79.49,39.74457249070632,Low
5775,11957,R-Type Command,PSP,2007,Strategy,Rising Star Games,0.05,0.0,0.01,0.01,0.07,69.0,65.0,0.002644336712208021,64.1,67.82,43.97421477890406,Medium
5776,11961,Haunting Ground,PS2,2005,Action,Capcom,0.03,0.03,0.0,0.01,0.07,67.0,88.0,0.0025862068965517245,57.35,93.26,50.20419540229886,Medium
5777,11964,Grand Kingdom,PS4,2015,Role-Playing,Nippon Ichi Software,0.03,0.0,0.03,0.01,0.07,78.0,81.0,0.007009345794392522,76.62,84.62,53.7490031152648,High
5778,11965,Robocalypse,DS,2008,Strategy,Tecmo Koei,0.07,0.0,0.0,0.01,0.07,78.0,86.0,0.0016896648831315124,73.33,92.68,55.33722988829438,High
5779,11968,Homie Rollerz,DS,2008,Racing,Destineer,0.07,0.0,0.0,0.01,0.07,23.0,24.0,0.0016896648831315124,0.0,17.07,5.69056322162771,Low
5780,11972,Escape Dead Island,X360,2014,Action,Deep Silver,0.03,0.04,0.0,0.01,0.07,32.0,38.0,0.0047619047619047615,8.45,31.17,13.208253968253969,Low
5781,11973,Tom Clancy's Splinter Cell: Chaos Theory,DS,2005,Action,Ubisoft,0.06,0.0,0.0,0.01,0.07,50.0,70.0,0.0025862068965517245,32.35,73.03,35.12752873563218,Low
5782,11981,Romance of the Three Kingdoms IX,PS2,2003,Strategy,Tecmo Koei,0.03,0.03,0.0,0.01,0.07,74.0,89.0,0.008344923504867872,71.83,91.36,54.39944830783495,High
5783,11982,Second Sight,XB,2004,Adventure,Codemasters,0.05,0.02,0.0,0.0,0.07,75.0,80.0,0.002884615384615385,69.12,80.0,49.70762820512821,Medium
5784,11991,Operation Flashpoint: Red River,PC,2011,Shooter,Codemasters,0.01,0.04,0.0,0.01,0.07,67.0,49.0,0.004076086956521739,61.33,48.68,36.67135869565217,Low
5785,11993,Vanguard Bandits,PS,1998,Strategy,Human Entertainment,0.04,0.03,0.0,0.0,0.07,62.0,74.0,0.007002801120448179,27.66,45.95,24.539000933706816,Low
5786,11994,MLB Front Office Manager,X360,2009,Sports,Take-Two Interactive,0.06,0.0,0.0,0.01,0.07,47.0,46.0,0.0018315018315018317,37.97,44.05,27.3406105006105,Low
5787,11997,Child of Light,PSV,2014,Role-Playing,Ubisoft,0.0,0.04,0.02,0.01,0.07,83.0,78.0,0.0047619047619047615,80.28,83.12,54.468253968253975,High
5788,12001,Silent Hill: Origins,PS2,2008,Action,Konami Digital Entertainment,0.03,0.03,0.0,0.01,0.07,70.0,74.0,0.0016896648831315124,62.67,78.05,46.90722988829436,Medium
5789,12011,Harry Potter and the Sorcerer's Stone,XB,2003,Action,Electronic Arts,0.05,0.02,0.0,0.0,0.07,59.0,60.0,0.008344923504867872,50.7,55.56,35.42278164116829,Low
5790,12025,Damnation,X360,2009,Shooter,Codemasters,0.06,0.01,0.0,0.01,0.07,36.0,56.0,0.0018315018315018317,24.05,55.95,26.667277167277174,Low
5791,12026,Samurai Warriors,XB,2004,Action,Tecmo Koei,0.05,0.02,0.0,0.0,0.07,71.0,90.0,0.002884615384615385,63.24,93.33,52.19096153846154,High
5792,12030,FIFA Soccer 2004,GC,2003,Sports,Electronic Arts,0.05,0.01,0.0,0.0,0.07,83.0,62.0,0.008344923504867872,84.51,58.02,47.51278164116829,Medium
5793,12032,Record of Agarest War,PS3,2007,Role-Playing,Ghostlight,0.0,0.03,0.03,0.01,0.07,67.0,68.0,0.002644336712208021,61.54,71.26,44.2675481122374,Medium
5794,12033,SNK Arcade Classics Vol. 1,Wii,2008,Misc,Ignition Entertainment,0.06,0.0,0.0,0.0,0.07,73.0,80.0,0.0016896648831315124,66.67,85.37,50.68056322162772,Medium
5795,12034,Dave Mirra BMX Challenge,PSP,2006,Sports,Oxygen Interactive,0.06,0.0,0.0,0.01,0.07,32.0,46.0,0.0007270964614638876,9.86,40.51,16.790242365487153,Low
5796,12035,Rayman 3: Hoodlum Havoc,GC,2003,Platform,Ubisoft,0.05,0.01,0.0,0.0,0.07,77.0,83.0,0.008344923504867872,76.06,83.95,53.33944830783495,High
5797,12038,The Guy Game,XB,2004,Misc,Gathering of Developers,0.05,0.02,0.0,0.0,0.07,47.0,54.0,0.002884615384615385,27.94,45.33,24.42429487179487,Low
5798,12043,Ghost in the Shell: Stand Alone Complex,PSP,2005,Adventure,Atari,0.06,0.0,0.0,0.01,0.07,61.0,74.0,0.0025862068965517245,48.53,77.53,42.02086206896553,Low
